,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
305,12.8879,28.0,7.7031965,1.0319635,2431.0,2.775114,34.14,-118.51,5.00001
306,10.959,52.0,7.1533103,0.9790941,791.0,2.7560976,37.74,-122.46,5.00001
307,1.5898,35.0,4.1766787,1.0777385,977.0,3.4522967,33.95,-118.3,0.94
308,3.1679,21.0,5.0809627,1.1334792,662.0,1.4485776,33.62,-117.72,1.1
309,3.125,34.0,5.084821,1.0625,1728.0,3.857143,34.08,-117.95,1.541
310,3.0613,34.0,4.521445,1.0519187,1226.0,2.7674944,32.58,-117.12,1.367
311,1.641,34.0,4.9043827,1.1015936,2334.0,4.6494026,33.9,-118.23,0.968
312,2.817,19.0,6.1086955,1.1603261,1207.0,3.2798913,33.72,-117.29,1.1
313,3.1087,39.0,3.7934427,0.895082,877.0,2.8754098,33.91,-118.17,1.71
314,4.8405,17.0,6.0326796,1.130719,5467.0,2.7486174,37.43,-122.43,3.543
315,4.1375,38.0,5.0950704,1.0316901,1042.0,3.669014,34.03,-118.14,2.115
316,3.9936,5.0,5.838768,1.0452899,3427.0,3.1041667,34.56,-118.12,1.485
317,4.9219,34.0,5.965517,1.0057471,578.0,3.321839,33.82,-117.98,2.0
318,2.7434,11.0,4.6224785,1.1383286,1772.0,2.5533142,38.36,-121.96,2.188
319,5.4787,26.0,7.068,1.06,1040.0,4.16,34.26,-118.75,1.981
320,4.4485,35.0,6.4141107,1.1042944,879.0,2.696319,34.25,-118.27,2.619
321,2.6875,13.0,6.1542416,1.1773779,1177.0,3.025707,36.3,-119.34,0.744
322,5.9175,19.0,7.1415663,0.97590363,944.0,2.8433735,36.78,-121.71,2.402
323,3.1979,16.0,5.723375,1.0484095,1762.0,2.4370677,38.27,-121.99,1.375
324,1.9727,21.0,5.3668833,1.3603896,737.0,2.392857,38.9,-120.0,1.141
325,2.475,43.0,3.8666666,0.96666664,416.0,3.4666667,34.06,-118.17,1.426
326,5.3683,26.0,5.875587,1.0539906,1218.0,2.859155,34.01,-118.41,5.00001
327,2.9688,24.0,5.5268817,0.99462366,471.0,2.532258,39.52,-121.53,0.864
328,2.1518,44.0,5.1443567,1.031496,1286.0,3.375328,36.73,-119.77,0.53
329,3.9107,27.0,5.5728154,1.0,321.0,3.116505,34.04,-117.68,1.865
330,2.49,26.0,4.542808,1.0633562,774.0,1.3253424,33.61,-117.72,0.811
331,3.1989,37.0,3.9438202,0.9962547,939.0,3.516854,37.47,-122.2,3.208
332,2.9875,13.0,5.0069084,1.1347151,1946.0,3.3609672,33.23,-117.23,1.72
333,3.4527,22.0,4.708625,1.0862471,1010.0,2.3543124,32.78,-117.22,1.75
334,2.9167,26.0,5.6787148,1.064257,779.0,3.128514,36.34,-119.87,0.839
335,5.6058,19.0,6.033999,1.022666,7817.0,4.2185645,37.31,-121.83,2.327
336,3.8462,52.0,6.281853,1.081081,565.0,2.1814673,37.85,-122.25,3.422
337,2.8922,16.0,4.0686107,1.0085763,1400.0,2.4013722,38.6,-121.7,1.536
338,4.1951,32.0,5.169978,1.2582781,1445.0,3.1898456,33.77,-117.89,1.95
339,4.3657,17.0,6.555806,1.0124013,2614.0,2.9470124,38.44,-122.66,2.159
340,2.8261,19.0,4.34157,0.98255813,1782.0,2.5901163,38.34,-122.7,1.545
341,2.2656,47.0,3.7922077,0.987013,872.0,3.7748919,34.03,-118.21,1.45
342,7.7589,8.0,6.3768997,1.0395137,908.0,2.7598784,33.67,-117.81,3.429
343,3.1389,23.0,4.0520134,1.0956376,1275.0,2.1392617,32.75,-117.23,1.018
344,3.0625,8.0,5.283194,1.1039926,2887.0,2.6805942,39.73,-121.79,1.163
345,2.0781,41.0,4.798122,0.98122066,741.0,3.4788733,36.75,-119.82,0.488
346,3.4926,30.0,5.3602304,0.9711816,1123.0,3.2363112,36.44,-119.57,0.942
347,3.3929,39.0,4.274011,1.0310735,1227.0,3.4661016,33.79,-118.27,1.846
348,1.3824,46.0,2.6641884,1.0123916,2075.0,2.5712516,37.76,-122.42,2.125
349,5.0887,46.0,5.7971144,0.9855726,2535.0,2.2858431,37.74,-122.45,3.351
350,2.3903,52.0,4.4663024,1.1347905,1932.0,3.5191257,37.75,-122.41,2.361
351,3.7546,28.0,5.7566137,1.0158731,1512.0,2.6666667,37.8,-121.2,1.353
352,2.7159,25.0,5.694853,0.9889706,819.0,3.0110295,36.37,-119.83,1.014
353,5.3765,15.0,6.5029764,1.1488096,827.0,2.4613094,34.74,-120.46,2.231
354,3.0433,21.0,5.232087,1.0545171,1908.0,2.9719627,39.45,-123.64,1.407
355,6.3586,23.0,7.6517615,1.0650407,2050.0,2.7777777,34.18,-118.83,3.483
356,6.8869,6.0,7.3823843,1.0300752,2354.0,2.528464,38.51,-121.06,2.631
357,5.3272,46.0,5.748996,1.0301205,1412.0,2.8353415,34.16,-118.1,3.302
358,2.8942,26.0,4.7181816,1.0393939,1948.0,2.9515152,32.73,-117.09,1.241
359,3.7206,12.0,6.4693027,1.0603538,3771.0,3.9240375,38.04,-121.35,1.46
360,3.413,37.0,3.5814536,1.0726817,2089.0,5.235589,33.72,-117.86,1.506
361,3.2112,20.0,6.5173078,1.3538462,1309.0,2.5173078,35.6,-121.1,2.045
362,3.025,44.0,4.4296875,1.03125,1091.0,2.8411458,33.86,-118.17,1.623
363,2.4896,38.0,5.3333335,0.99656355,873.0,3.0,40.79,-124.14,0.81
364,4.3083,36.0,6.2772927,1.2052401,1131.0,2.4694324,34.17,-118.09,2.693
365,2.9228,35.0,3.953083,1.0643432,2106.0,2.8230562,34.18,-118.37,1.773
366,1.4375,48.0,5.017192,1.1174785,935.0,2.679083,37.75,-122.17,0.9
367,3.5341,52.0,4.9292035,1.050885,1311.0,2.9004424,34.13,-118.18,1.821
368,2.1036,42.0,5.0598593,1.0809859,1035.0,3.6443663,37.64,-121.02,0.883
369,6.6458,31.0,5.9659863,0.99489796,1957.0,3.3282313,34.28,-118.49,2.855
370,3.9,41.0,5.883721,1.0852714,408.0,3.1627908,36.14,-119.19,0.859
371,3.1875,26.0,3.921839,1.1862069,894.0,2.0551724,34.03,-118.43,3.727
372,4.1838,44.0,26.452173,6.0608697,335.0,2.9130435,37.25,-119.21,0.856
373,5.4122,52.0,6.13253,1.0481927,775.0,2.3343372,34.11,-118.28,3.975
374,3.32,27.0,5.4832964,1.077951,852.0,1.8975501,36.8,-119.79,1.247
375,2.7137,7.0,4.700306,1.2140672,1816.0,2.7767584,34.27,-118.77,1.964
376,4.5769,35.0,5.8914475,1.0592105,988.0,3.25,37.73,-122.42,2.545
377,3.0707,52.0,4.923261,1.1510792,900.0,2.1582735,34.05,-118.38,4.179
378,2.7092,35.0,4.389952,1.0406698,774.0,1.8516747,33.8,-118.12,2.563
379,7.2708,6.0,8.357664,1.1386862,957.0,3.4927008,34.05,-116.98,3.167
380,2.5729,39.0,3.366492,0.973822,821.0,4.2984295,33.96,-118.24,0.973
381,2.2612,36.0,2.515642,1.0711974,3155.0,3.403452,34.09,-118.3,2.304
382,4.5179,17.0,6.124183,0.99509805,1860.0,3.0392158,35.46,-120.66,2.256
383,5.2882,25.0,5.987198,1.0398293,2568.0,3.6529162,37.54,-122.05,2.231
384,6.9615,13.0,8.347108,1.1377411,1027.0,2.829201,36.57,-121.81,5.00001
385,5.7268,23.0,6.009009,1.027027,1560.0,2.8108108,33.99,-117.97,3.003
386,4.4423,18.0,6.0765123,1.0320284,1912.0,3.4021351,37.83,-121.2,1.614
387,1.8542,22.0,4.7891154,1.1938776,636.0,2.1632652,37.26,-121.96,3.333
388,3.9688,17.0,5.163934,0.9639344,1857.0,3.0442624,38.41,-122.75,1.65
389,10.2849,26.0,7.8070955,1.0088692,1336.0,2.962306,33.64,-117.87,5.00001
390,3.4817,15.0,5.6280837,1.0588236,1687.0,3.2011385,38.02,-121.91,1.298
391,3.0972,25.0,3.8534675,1.0044743,5558.0,6.2170024,34.2,-119.15,1.693
392,3.7167,48.0,4.381877,0.9029126,716.0,2.317152,34.06,-118.35,3.85
393,2.9013,19.0,6.090909,1.1076555,1257.0,3.007177,36.65,-119.74,0.895
394,2.6862,19.0,3.966814,0.98893803,1222.0,2.7035398,33.93,-118.13,1.958
395,4.5075,39.0,5.2509856,1.0420499,1744.0,2.2917213,37.51,-122.27,3.649
396,4.7135,28.0,4.9507494,1.0620985,1344.0,2.8779442,37.54,-121.97,2.032
397,5.3849,30.0,4.807181,1.0106384,2813.0,3.7406914,33.82,-118.28,2.177
398,4.7083,15.0,7.9180574,1.0789075,1949.0,2.9575114,38.68,-121.09,2.133
399,3.745,42.0,5.0591135,1.1165845,1785.0,2.9310346,33.98,-118.35,1.708
400,2.5991,28.0,3.4891305,1.0891304,936.0,2.0347826,32.76,-117.12,1.475
401,3.1591,19.0,6.4521327,1.1033175,2703.0,2.5620854,33.71,-116.91,1.897
402,2.6506,33.0,4.3274646,1.0,3091.0,3.6279342,37.47,-122.16,1.626
403,5.1041,9.0,6.013672,1.0136719,1562.0,3.0507812,37.98,-121.7,1.729
404,3.7041,11.0,7.260933,1.1865889,1934.0,2.819242,37.62,-120.95,1.748
405,8.1714,23.0,7.883598,0.95767194,1208.0,3.1957672,34.24,-118.56,5.00001
406,1.7212,39.0,4.5849056,1.0301887,1211.0,4.5698113,33.94,-118.24,0.955
407,3.825,52.0,5.4657536,1.0547945,671.0,3.063927,34.04,-118.37,2.785
408,3.5462,19.0,5.22664,0.98210734,1444.0,2.8707755,33.14,-117.08,1.568
409,4.625,42.0,5.304878,1.0365853,546.0,3.3292682,34.12,-118.0,1.738
410,2.0901,27.0,4.06,1.1311111,852.0,1.8933333,38.56,-121.37,0.525
411,1.0333,18.0,3.6513762,1.0412844,547.0,2.5091743,34.04,-118.2,1.354
412,2.9559,22.0,5.909938,1.0869565,760.0,2.3602486,37.02,-121.83,2.884
413,3.3478,42.0,5.795082,1.1229508,629.0,2.577869,37.69,-122.08,1.849
414,3.6007,35.0,4.432065,0.9673913,862.0,2.3423913,34.19,-118.4,2.618
415,2.1935,52.0,4.0406976,1.1395348,1767.0,3.4244187,33.73,-118.28,2.432
416,3.1917,35.0,3.908759,1.0583942,1412.0,5.1532845,33.89,-118.08,1.149
417,5.6277,14.0,5.724098,1.0391405,8012.0,3.0744436,37.58,-122.04,2.698
418,3.3036,24.0,3.75,0.9915254,1519.0,2.1454802,33.88,-117.87,1.839
419,10.7058,52.0,8.433898,0.95254236,805.0,2.7288136,37.79,-122.49,5.00001
420,2.9125,21.0,5.240964,1.1566265,219.0,2.6385543,37.76,-120.83,1.125
421,5.4063,36.0,5.3786516,1.011236,2039.0,2.2910113,37.41,-122.13,4.409
422,3.6417,43.0,4.8276515,0.967803,1060.0,2.0075758,37.91,-122.31,1.784
423,11.7045,40.0,7.764045,0.93820226,483.0,2.713483,34.04,-118.51,5.00001
424,5.7843,15.0,4.8355794,0.9865229,1533.0,4.1320753,37.31,-121.81,2.099
425,8.3996,15.0,7.946779,1.0476191,2412.0,3.3781512,37.56,-121.94,4.429
426,3.2636,22.0,4.625,1.0554348,2901.0,3.153261,33.78,-117.98,1.802
427,6.7496,36.0,5.4116163,1.0959595,751.0,1.8964647,34.05,-118.48,5.00001
428,1.7756,19.0,5.009709,1.0323625,1227.0,3.9708738,37.28,-120.47,0.733
429,5.3374,2.0,6.0,1.125,30.0,1.875,33.26,-115.8,0.475
430,5.22,18.0,5.9675837,1.0373281,2571.0,2.5255404,34.16,-118.84,3.994
431,5.0532,36.0,5.795977,1.0258621,850.0,2.4425287,33.64,-117.9,3.109
432,3.0882,40.0,4.3946733,1.0363196,1807.0,4.375303,33.81,-118.21,1.607
433,3.875,44.0,5.599537,1.011574,1045.0,2.4189816,34.15,-118.02,2.808
434,4.4595,24.0,6.248691,1.0078534,1051.0,2.751309,34.7,-120.47,1.527
435,2.8229,16.0,4.700389,1.0992218,1750.0,3.4046693,34.06,-118.11,1.637
436,4.6625,14.0,5.554007,1.0174216,887.0,3.0905924,37.58,-121.47,2.94
437,2.2652,24.0,3.7652543,1.0872881,2421.0,2.0516949,34.17,-118.4,2.692
438,5.6912,22.0,6.5712514,1.0384139,2372.0,2.9392812,34.26,-118.54,3.118
439,1.5474,44.0,4.674931,1.1377411,1396.0,3.84573,32.71,-117.13,0.833
440,2.2765,38.0,5.6031747,1.1995465,1661.0,3.76644,34.16,-118.15,1.466
441,2.0109,15.0,7.124542,1.96337,515.0,1.8864468,33.4,-115.99,0.543
442,3.8934,52.0,5.5672336,1.1406492,2270.0,3.5085008,37.73,-122.43,2.518
443,3.0134,29.0,4.6698794,1.0457832,1306.0,3.146988,36.13,-120.36,0.555
444,4.0,49.0,6.8662953,1.0362117,1018.0,2.8356545,34.0,-118.34,2.968
445,2.7543,23.0,3.2066667,1.1577778,1264.0,2.808889,34.08,-118.31,2.2
446,1.4856,33.0,4.6261683,1.1401869,1626.0,3.7990654,32.7,-117.11,0.864
447,5.2145,28.0,6.8074074,1.0111111,899.0,3.3296297,37.96,-121.96,2.292
448,1.5714,39.0,3.830357,1.0178572,1222.0,5.455357,36.52,-119.29,0.43
449,4.6005,37.0,6.009524,0.984127,821.0,2.6063492,37.7,-122.06,2.316
450,2.7284,26.0,6.004902,0.9754902,717.0,3.514706,33.98,-117.6,2.25
451,2.0224,41.0,4.9634705,1.2420092,462.0,2.109589,38.62,-121.42,0.649
452,2.4917,43.0,6.7005076,1.0913706,512.0,2.5989847,39.47,-122.1,0.771
453,4.1111,10.0,5.9040513,1.3198295,1045.0,2.228145,38.03,-121.88,1.586
454,4.775,52.0,6.5356035,0.9597523,772.0,2.3900928,38.11,-122.24,1.482
455,5.3495,20.0,6.0575914,0.9371728,572.0,2.9947643,36.3,-119.29,1.773
456,2.5511,25.0,4.3274646,1.0941901,2140.0,1.8838028,38.61,-121.35,1.341
457,6.2389,13.0,5.9888477,1.3866171,1649.0,2.0433705,34.06,-118.44,5.00001
458,3.2546,16.0,4.045726,1.1212723,1118.0,2.222664,33.83,-117.97,1.875
459,1.375,49.0,5.030395,1.112462,754.0,2.2917933,37.83,-122.27,1.049
460,4.5491,43.0,5.9848485,1.0454545,657.0,3.3181818,34.12,-118.01,2.148
461,2.375,52.0,4.8,1.2,23.0,4.6,37.94,-121.3,0.675
462,8.8467,17.0,7.6080403,1.040201,2144.0,3.5912898,34.3,-118.52,4.507
463,1.4913,32.0,4.901786,1.0089285,726.0,3.2410715,36.83,-119.69,0.546
464,4.6,34.0,5.332258,0.9419355,1003.0,3.235484,33.89,-118.01,2.034
465,3.5684,7.0,4.6707153,1.1592443,1518.0,2.048583,38.03,-121.36,0.787
466,5.0077,35.0,5.346667,1.02,445.0,2.9666667,33.93,-118.0,1.85
467,3.3125,19.0,4.421459,1.1459228,2548.0,2.1871245,37.97,-122.33,1.588
468,3.8203,17.0,6.1923075,1.1121795,874.0,2.8012822,34.86,-120.43,1.415
469,3.0114,33.0,4.668094,1.117773,1634.0,3.4989293,33.88,-118.16,1.67
470,5.637,32.0,3.998073,1.0385356,954.0,1.8381503,33.83,-118.39,5.00001
471,2.9306,41.0,4.522293,1.0764331,640.0,2.0382166,32.84,-117.28,3.603
472,5.0605,32.0,5.735238,1.007619,1287.0,2.4514287,34.18,-118.55,3.11
473,2.575,15.0,5.8281965,1.1386986,5656.0,3.2283106,38.49,-121.46,1.079
474,4.7955,33.0,5.673152,1.0428015,1115.0,4.3385215,34.04,-117.96,1.581
475,2.8042,26.0,4.017982,1.07992,2457.0,2.4545455,33.81,-117.97,2.063
476,6.2551,37.0,6.3486238,1.0152905,771.0,2.357798,33.95,-118.44,5.00001
477,5.6613,15.0,5.9530516,0.97183096,1400.0,3.286385,38.32,-122.69,1.724
478,3.3068,50.0,4.622291,1.009288,1000.0,3.0959752,34.18,-118.14,1.544
479,2.5042,52.0,4.7633743,1.144033,1113.0,2.2901235,38.1,-122.25,1.479
480,2.6623,32.0,5.116084,1.1146853,1452.0,2.0307693,38.63,-121.37,1.207
481,2.3125,38.0,4.959322,0.99661016,692.0,2.3457627,35.34,-119.02,0.658
482,2.5662,31.0,3.97358,1.0092471,2088.0,2.7582562,32.67,-117.08,1.182
483,3.2705,52.0,4.7724795,1.0245231,1504.0,2.0490463,37.85,-122.26,2.418
484,4.1292,28.0,3.9095237,1.0333333,1575.0,3.75,33.82,-118.27,2.019
485,4.0873,18.0,5.452781,1.0478655,2104.0,2.7218628,32.84,-116.9,1.469
486,2.2222,39.0,4.233577,0.94525546,725.0,2.6459854,37.66,-122.09,1.583
487,4.7308,44.0,5.9506173,1.0288066,721.0,2.9670782,34.14,-118.03,3.522
488,4.8295,18.0,5.7396164,1.0559106,1992.0,3.1821086,32.96,-117.05,1.658
489,2.825,38.0,5.7686567,1.0970149,320.0,2.3880596,37.74,-121.42,1.525
490,2.503,17.0,6.935961,1.5738916,1027.0,2.5295568,40.77,-121.86,0.656
491,4.3125,21.0,11.38,2.208,599.0,2.396,37.88,-122.71,4.958
492,2.9904,36.0,4.367542,1.026253,755.0,1.8019093,32.74,-117.25,2.868
493,2.239,37.0,3.6975524,1.013986,2842.0,4.9685316,34.03,-118.18,1.213
494,3.045,36.0,5.1402984,1.0537313,1174.0,3.5044775,34.0,-118.09,1.606
495,1.7016,27.0,2.8199053,1.2274882,1795.0,4.2535543,34.07,-118.27,1.6
496,3.8,36.0,4.601467,1.1075795,1005.0,2.4572127,34.26,-118.31,2.171
497,5.0346,16.0,6.3426967,1.1123595,758.0,4.258427,33.15,-117.14,1.746
498,5.4527,33.0,6.4261084,1.0615764,1208.0,2.9753695,34.21,-118.61,2.271
499,3.3281,18.0,4.8853974,0.9279113,1755.0,3.2439926,38.42,-121.37,0.912
500,3.6125,33.0,5.1968083,1.0372341,1600.0,4.255319,33.95,-118.05,1.708
501,8.3839,52.0,8.061372,1.1444043,769.0,2.7761734,34.04,-118.5,5.00001
502,1.3654,47.0,5.6,1.2894737,603.0,3.1736841,39.51,-121.56,0.579
503,4.475,32.0,3.9235127,1.0084985,1096.0,3.104816,37.66,-122.41,2.467
504,6.8162,15.0,7.3836207,1.0603448,766.0,3.3017242,36.72,-119.72,1.272
505,2.5863,30.0,5.0274963,1.0636759,1674.0,2.422576,34.04,-117.04,0.983
506,6.0224,15.0,6.6358023,1.0092592,1094.0,3.3765433,38.02,-122.21,1.985
507,3.0875,26.0,4.7255435,1.0923913,599.0,1.6277174,34.44,-119.83,1.984
508,1.6597,36.0,3.8901098,0.989011,1136.0,4.1611724,33.96,-118.23,1.091
509,2.9576,25.0,4.566766,1.0346192,2685.0,2.6557863,38.26,-122.03,1.085
510,8.2816,29.0,6.715625,1.0541667,2184.0,2.275,34.12,-118.39,5.00001
511,3.7083,35.0,5.858182,1.0163636,1970.0,3.581818,34.07,-117.69,1.31
512,2.2321,34.0,4.919629,1.1406492,1820.0,2.812983,33.93,-116.9,0.718
513,4.0451,27.0,5.035952,1.0266311,1742.0,2.3195739,34.4,-119.71,3.951
514,4.1361,26.0,5.8781953,1.0075188,1884.0,2.8330827,34.02,-117.03,1.21
515,2.6111,13.0,6.3724694,1.3475034,4166.0,2.8110662,34.15,-116.09,0.656
516,5.5335,21.0,6.113924,1.0886075,417.0,2.6392405,33.88,-118.37,3.426
517,3.9191,17.0,5.7989364,1.0723404,3533.0,3.7585106,34.06,-117.4,1.016
518,1.9286,35.0,4.480663,1.0856353,1296.0,3.5801105,34.13,-117.31,0.685
519,6.3215,4.0,7.211009,1.0642202,368.0,3.3761468,37.33,-120.46,1.382
520,4.1827,30.0,4.6947975,1.0716763,1487.0,1.7190752,34.03,-118.49,4.351
521,2.0972,36.0,3.012658,1.0901898,3561.0,5.634494,37.33,-121.88,1.875
522,1.5893,17.0,4.2443366,1.0663431,1912.0,3.093851,36.07,-119.04,0.52
523,1.4044,35.0,4.6591477,1.0726817,1208.0,3.0275688,36.97,-120.06,0.617
524,2.1842,47.0,5.5445027,1.0811518,965.0,2.5261781,37.76,-122.17,1.079
525,3.9688,35.0,4.9819818,1.0337838,2101.0,2.3659909,34.01,-118.39,3.551
526,5.3785,12.0,5.8436484,1.0076004,3928.0,4.2649293,38.12,-122.32,1.506
527,3.2852,17.0,5.535326,1.0606884,2950.0,2.6721015,37.33,-120.46,0.988
528,4.9323,34.0,5.545045,1.0,702.0,3.162162,34.27,-118.48,2.237
529,5.4716,18.0,6.748252,1.1351981,1116.0,2.6013987,33.89,-117.92,4.0
530,2.35,15.0,6.337176,1.3054755,899.0,2.590778,37.7,-118.45,1.078
531,5.5137,15.0,4.904437,1.0102389,1382.0,2.3583617,33.63,-117.73,1.618
532,2.6298,14.0,9.425,2.02,1711.0,1.711,33.79,-116.48,1.452
533,7.2419,38.0,7.173684,1.0473684,1059.0,2.786842,34.17,-118.06,4.104
534,1.8295,52.0,2.628169,1.0535212,2957.0,4.1647887,37.8,-122.41,2.438
535,3.4612,36.0,4.802419,1.0725807,718.0,2.8951614,34.22,-118.44,1.788
536,1.7132,21.0,3.820197,1.0418719,1519.0,3.7413793,36.69,-119.55,0.559
537,3.1304,42.0,4.073718,0.9647436,574.0,1.8397436,34.0,-118.47,3.405
538,3.6382,25.0,7.772189,1.1449704,1059.0,3.133136,34.66,-118.23,1.382
539,2.4083,52.0,6.7217393,1.2434783,377.0,3.278261,37.81,-122.28,0.982
540,6.46,36.0,5.595819,0.9634146,1455.0,2.5348432,37.43,-122.12,4.255
541,3.16,14.0,3.2049336,1.053131,1319.0,2.5028462,32.69,-117.05,1.438
542,4.0795,33.0,5.3136363,1.0136364,1697.0,2.571212,37.6,-122.49,2.706
543,2.75,13.0,5.275204,1.0463215,1158.0,3.1553133,37.32,-120.5,0.832
544,3.1563,36.0,4.5940595,1.0759076,1181.0,3.8976898,34.21,-118.37,1.764
545,4.5395,21.0,5.8662534,1.0664304,3193.0,2.8281665,33.84,-118.04,2.56
546,3.8456,51.0,4.667315,1.003891,1160.0,2.2568092,33.83,-118.32,3.189
547,2.5625,45.0,3.997826,0.9978261,1312.0,2.8521738,34.04,-118.35,1.38
548,10.2948,3.0,24.625828,4.0463576,574.0,1.9006623,33.65,-116.26,3.824
549,5.4351,37.0,6.054299,0.9728507,535.0,2.4208145,37.53,-122.3,3.766
550,2.588,40.0,5.09375,1.09375,607.0,2.3710938,34.13,-117.86,2.095
551,3.142,23.0,4.5382776,1.0526316,1109.0,2.65311,37.64,-122.08,1.795
552,3.5329,31.0,4.5,1.030837,1524.0,3.3568282,33.84,-117.9,1.874
553,2.6181,24.0,4.861446,1.0481927,585.0,3.5240965,37.78,-121.43,1.635
554,4.0202,43.0,4.794677,1.0316857,2139.0,2.7110267,37.72,-122.17,1.663
555,3.5089,31.0,4.458886,1.0596817,1939.0,2.571618,34.05,-118.15,3.058
556,4.8953,21.0,5.395806,0.98558325,2001.0,2.6225426,36.98,-121.88,2.895
557,3.6154,5.0,4.193548,0.9919355,1037.0,2.7876344,38.02,-121.9,1.818
558,3.0357,33.0,4.359756,1.0487804,1165.0,3.5518293,34.08,-118.09,2.06
559,2.0,15.0,6.479424,1.4670782,1281.0,2.6358025,34.85,-116.51,0.647
560,3.625,18.0,6.4691358,1.1419753,469.0,2.8950617,38.37,-122.0,1.25
561,2.7841,48.0,5.507538,1.0954773,657.0,3.3015075,39.03,-121.91,0.658
562,2.6641,24.0,3.7514188,1.1146425,2085.0,2.366629,33.88,-118.14,1.682
563,1.7279,42.0,5.438095,1.1238096,597.0,2.8428571,37.12,-120.27,0.523
564,3.0417,25.0,3.953405,1.0776583,2299.0,2.7467144,33.9,-118.35,2.37
565,5.1545,37.0,4.540373,0.9503106,678.0,2.10559,34.43,-119.7,4.184
566,5.4399,4.0,7.388889,1.0867003,4010.0,3.3754208,38.29,-121.98,1.871
567,3.0114,47.0,4.211594,1.0318841,787.0,2.2811594,34.16,-118.27,2.555
568,3.0185,17.0,4.2054796,0.8630137,434.0,1.9817351,34.61,-120.16,5.00001
569,2.2992,52.0,4.966587,1.1408114,1051.0,2.5083532,40.41,-120.66,0.702
570,4.7344,50.0,5.4168515,1.0953437,947.0,2.0997782,34.13,-118.15,3.147
571,3.5987,14.0,6.010772,1.1113106,1756.0,3.1526031,34.87,-117.06,0.914
572,3.4183,29.0,7.146032,1.4730159,855.0,2.7142856,34.39,-117.13,1.041
573,5.1948,16.0,5.848627,0.99732083,3944.0,2.6416612,33.86,-118.22,2.035
574,4.1719,5.0,4.702532,1.1455696,1010.0,2.1308017,38.02,-121.36,2.061
575,5.2551,13.0,6.071429,0.98941797,1284.0,3.3968253,34.04,-117.67,1.943
576,5.6533,35.0,5.2099237,0.97709924,662.0,2.5267177,37.37,-122.05,2.914
577,10.898,30.0,7.9891105,1.0217786,1582.0,2.8711433,33.79,-118.39,5.00001
578,3.775,23.0,4.2395835,1.125,647.0,6.7395835,33.73,-117.86,1.774
579,7.8383,28.0,6.5593805,1.0068847,1795.0,3.089501,37.31,-122.0,3.727
580,3.5524,27.0,5.791569,0.9367682,1271.0,2.9765809,35.4,-118.96,0.891
581,1.7542,31.0,3.1597223,1.1430556,2189.0,3.0402777,34.08,-118.31,2.875
582,4.5913,49.0,5.748299,1.0442177,770.0,2.6190476,37.72,-122.47,2.597
583,3.0677,37.0,4.4390244,1.102981,1341.0,3.6341465,33.93,-118.34,1.677
584,2.6673,25.0,3.1920397,1.1054727,2843.0,2.8288558,34.13,-118.26,2.181
585,1.2413,11.0,3.9677002,1.1770025,2812.0,3.633075,32.69,-117.1,0.831
586,4.7986,18.0,6.13089,1.052356,1264.0,3.3089006,34.03,-117.33,1.237
587,1.9659,50.0,4.3333335,0.9727891,590.0,4.0136056,34.06,-117.64,0.857
588,6.9754,4.0,6.969209,1.0804758,4904.0,3.4317706,34.04,-117.84,4.025
589,1.5078,36.0,4.5445294,1.0636132,1367.0,3.4783716,33.95,-118.3,0.996
590,2.0,52.0,5.355685,1.2419825,1062.0,3.09621,33.98,-118.31,0.965
591,3.6827,52.0,5.758904,1.1041096,898.0,2.460274,33.79,-117.85,2.368
592,4.2594,36.0,5.366391,0.93939394,992.0,2.7327824,33.94,-118.15,2.424
593,2.8393,15.0,5.427403,1.0838445,1267.0,2.591002,37.31,-119.64,1.044
594,2.4482,11.0,4.1509185,1.0419948,2106.0,2.7637796,38.11,-121.27,1.03
595,3.3926,32.0,5.5754385,1.0637426,4951.0,2.8953216,38.6,-121.3,1.034
596,3.4792,8.0,36.47826,6.304348,291.0,2.5304348,39.35,-120.24,1.808
597,3.1439,40.0,5.102837,1.0496454,1444.0,2.5602837,36.67,-121.66,1.923
598,3.0577,13.0,6.056086,1.1670644,3033.0,3.6193318,37.65,-120.94,1.19
599,2.5868,16.0,5.6174145,1.1081795,932.0,2.4591029,34.11,-117.64,1.469
600,5.25,35.0,5.788321,0.93430656,589.0,4.29927,33.84,-117.97,1.902
601,5.8143,45.0,5.174905,0.9581749,581.0,2.2091255,33.96,-118.39,3.407
602,3.3869,30.0,5.1353846,0.96615386,837.0,2.5753846,36.55,-119.39,0.804
603,2.8472,27.0,12.32,2.9933333,396.0,2.64,40.16,-123.22,0.413
604,4.4766,14.0,5.503311,1.0423841,2112.0,2.797351,35.33,-120.83,1.927
605,3.125,30.0,3.7919707,1.1058394,606.0,2.2116787,34.03,-118.44,3.438
606,1.6307,35.0,2.9626865,1.0011481,3276.0,1.880597,37.86,-122.26,2.536
607,2.7143,38.0,3.2845745,1.0372341,891.0,2.369681,34.0,-118.47,2.875
608,3.0727,31.0,4.1976857,1.0771456,2338.0,2.2545805,34.14,-118.03,2.426
609,4.5625,36.0,5.3903446,1.0096551,1688.0,2.328276,34.16,-118.05,3.768
610,2.1581,33.0,4.2727275,0.9431818,267.0,3.034091,33.93,-116.98,0.683
